Num_ID	Leaf	Num_ID.x	Directory	GSL_Plates_Run	GSL_Plate	HPLC_PlatePosition	HPLC_Plate	HPLC_Col	HPLC_Row	Plate_Pos	Exp_Tray.x	Geno1	Surface1	Iso1	Treatment	X3MSO	Q3MSO	X4MSO	Q4MSO	X5MSO	Q5MSO	X7MSO	Q7MSO	X4MT	Q4MT	X8MSO	Q8MSO	I3M	QI3M	X4MI3M	Q4MI3M	X6MSO	Q6MSO	X4OHI3M	Q_4OHI3M	P3m_like	QL_3MSO	QL_4MSO	QL_5MSO	QL_6MSO	QL_7MSO	QL_4MT	QL_8MSO	QL_I3M	QL_4MI3M	QL_4OHI3M	Num_ID.y	Genotype	IsoSur	Isolate	Surface	Image	Exp_Tray.y	Image_Num	Lesion.0.m.cx	Lesion.0.m.cy	Lesion.0.m.majoraxis	Lesion.0.m.eccentricity	Lesion.0.m.theta	Lesion.0.s.area	Lesion.0.s.perimeter	Lesion.0.s.radius.mean	Lesion.0.s.radius.sd	Lesion.0.s.radius.min	Lesion.Size	Leaf.Size	Lesion.Prop	Leaf.Grn	Leaf.Ylw	Lesion.Grn	Lesion.Ylw	LEFcm	LEScm	RemainLFcm	LESPropcm	LEFYlwcm	LEFGrncm	LesPercm
211	T17-MYB28-U-01_05_16	452	CC_JAN292019-2FH-bn01.D	P12P13	P13	P2-F-08	P2	F	8	GSL_P13-F-8	T17	MYB28	U	01_05_16	Treatment	208.45399	0.00100325	3442.28491	0.012184622	258.80545	0.00087037	34.90974	0.000144636	0	0	90.68484	0.000375721	307.17905	0.000350986	308.44556	0.000303821	23.62609	8.87E-05	0	0	0	0.008025996	0.097476977	0.006962964	0.0007097	0.001157089	0	0.003005764	0.002807884	0.002430571	0	52	MYB28	01_05_16-U	01_05_16	Up	T17_IMG_4112	T17	4112	3728.095061	1592.84343	40.73771701	0.557594426	-0.215209942	1073	110	18.05037972	1.569278464	14.82789977	1073	14696	0.073013065	12992	619	139	689	1.847010799	0.134855919	1.712154879	9.18E-06	0.077796658	1.632850047	1.233183857
212	T17-MYB28-U-Ctrl	401	CC_JAN292019-2BE-av01.D	P12P13	P13	P2-B-05	P2	B	5	GSL_P13-B-5	T17	MYB28	U	Ctrl	Control	253.13263	0.001218279	4346.08594	0.015383798	229.79193	0.000772797	19.9358	8.26E-05	0	0	33.85377	0.000140261	159.0486	0.00018173	225.58594	0.000222204	0	0	0	0	0	0.009746235	0.123070382	0.006182377	0	0.000660775	0	0.001122089	0.001453843	0.001777632	0	55	MYB28	Ctrl-U	Ctrl	Up	T17_IMG_4112	T17	4112	2204	1620	10.64229425	0	0	89	28	4.877472991	0.259615252	4.472135955	89	17503	0.005084843	16950	414	9	80	2.199797905	0.011185626	2.188612279	6.39E-07	0.052032014	2.130296205	0.313901345
213	T17-MYB28-U-EsparatoFresa	423	CC_JAN292019-2DC-ah01.D	P12P13	P13	P2-D-03	P2	D	3	GSL_P13-D-3	T17	MYB28	U	EsparatoFresa	Treatment	203.58958	0.000979838	3462.84961	0.012257415	263.42963	0.000885922	24.07873	9.98E-05	0	0	27.95348	0.000115815	235.99565	0.000269651	395.95044	0.000390014	24.70696	9.28E-05	0	0	0	0.007838705	0.098059318	0.007087374	0.000742168	0.000798093	0	0.000926523	0.002157206	0.003120115	0	58	MYB28	EsparatoFresa-U	EsparatoFresa	Up	T17_IMG_4112	T17	4112	1277.177994	1662.559871	46.99639069	0.690776559	-0.370144834	1236	124	19.54978772	2.636146921	14.11936718	1236	15891	0.077779875	12194	2305	39	858	1.997199823	0.155341953	1.84185787	9.78E-06	0.289695148	1.532556456	1.390134529
214	T17-MYB28-U-KernB1	445	CC_JAN292019-2FA-a301.D	P12P13	P13	P2-F-01	P2	F	1	GSL_P13-F-1	T17	MYB28	U	KernB1	Treatment	267.24377	0.001286194	4115.32178	0.014566964	287.14658	0.000965683	31.10971	0.000128892	0	0	29.26981	0.000121269	347.20914	0.000396724	301.01172	0.000296499	31.4429	0.000118063	0	0	8.09409	0.010289549	0.116535713	0.007725461	0.000944508	0.001031136	0	0.000970153	0.003173794	0.002371992	0	60	MYB28	KernB1-U	KernB1	Up	T17_IMG_4112	T17	4112	381.83241	1768.965374	38.65079808	0.782933011	-0.113581874	722	92	14.95856241	2.716593349	10.50737881	722	12423	0.058118007	9113	2374	21	416	1.561337449	0.090741821	1.470595628	7.30E-06	0.29836715	1.145332703	1.031390135
215	T17-Pad3-D-01_04_03	451	CC_JAN292019-2FG-bf01.D	P12P13	P13	P2-F-07	P2	F	7	GSL_P13-F-7	T17	Pad3	D	01_04_03	Treatment	164.67964	0.000792572	1763.86743	0.006243544	54.35734	0.000182805	23.49987	9.74E-05	40.94687	0.00013952	143.54536	0.000594729	863.65118	0.000986816	426.96002	0.000420559	0	0	0	0	33.82764	0.006340575	0.049948354	0.001462443	0	0.000778907	0.00111616	0.004757835	0.007894525	0.003364473	0	42	Pad3	01_04_03-D	01_04_03	Down	T17_IMG_4112	T17	4112	3299.733087	1366.515621	78.9503223	0.545730907	0.206340552	4065	216	35.59596861	2.930379978	30.04559935	4065	20925	0.194265233	4613	11519	27	881	2.629878944	0.510894046	2.118984898	2.44E-05	1.447721651	0.579767339	2.421524664
216	T17-Pad3-D-01_05_16	429	CC_JAN292019-2DI-bt01.D	P12P13	P13	P2-D-09	P2	D	9	GSL_P13-D-9	T17	Pad3	D	01_05_16	Treatment	163.58272	0.000787293	1891.35242	0.006694802	92.82847	0.000312185	38.61115	0.000159972	29.42717	0.000100268	162.79166	0.00067447	677.66852	0.00077431	474.78033	0.000467663	0	0	0	0	42.23623	0.006298341	0.053558413	0.002497479	0	0.001279773	0.000802147	0.005395757	0.006194481	0.0037413	0	43	Pad3	01_05_16-D	01_05_16	Down	T17_IMG_4112	T17	4112	4087.889715	1376.246703	99.77083572	0.831464549	-0.104360171	4171	245	36.86432636	8.478760553	23.84459508	4171	20476	0.203701895	8126	7407	37	1317	2.573448089	0.524216252	2.049231837	2.56E-05	0.93092059	1.021285367	2.746636771
217	T17-Pad3-D-Ctrl	473	CC_JAN292019-2HE-b101.D	P12P13	P13	P2-H-05	P2	H	5	GSL_P13-H-5	T17	Pad3	D	Ctrl	Control	256.11771	0.001232646	2992.15137	0.010591289	87.144	0.000293068	35.9033	0.000148753	95.46946	0.000325297	242.81424	0.001006015	1273.95654	0.001455634	325.2565	0.00032038	0	0	0	0	30.33116	0.009861168	0.084730311	0.002344543	0	0.001190021	0.002602376	0.008048118	0.011645074	0.002563042	0	44	Pad3	Ctrl-D	Ctrl	Down	T17_IMG_4112	T17	4112	2579	1352	10.64229425	5.74E-06	1.570796327	89	28	4.877472991	0.259615252	4.472135955	89	21394	0.004160045	11394	9740	0	0	2.688823423	0.011185626	2.677637797	5.23E-07	1.224134811	1.432011502	0.313901345
218	T17-Pad3-D-EsparatoFresa	400	CC_JAN292019-2BD-an01.D	P12P13	P13	P2-B-04	P2	B	4	GSL_P13-B-4	T17	Pad3	D	EsparatoFresa	Treatment	37.11767	0.00017864	230.03387	0.000814249	25.38052	8.54E-05	35.2066	0.000145866	0	0	46.52792	0.000192772	316.86435	0.000362052	157.8671	0.0001555	0	0	0	0	41.11602	0.001429123	0.006513989	0.000682844	0	0.001166929	0	0.001542176	0.002896417	0.001244003	0	47	Pad3	EsparatoFresa-D	EsparatoFresa	Down	T17_IMG_4112	T17	4112	1744.243614	1414.063159	119.696003	0.678174371	-0.438733239	7869	316	50.32912876	8.001983773	32.87491969	7869	21933	0.358774449	1377	9559	262	2556	2.756565585	0.9889853	1.767580285	4.51E-05	1.201386515	0.173063001	3.542600897
219	T17-Pad3-D-KernB1	422	CC_JAN292019-2DB-a901.D	P12P13	P13	P2-D-02	P2	D	2	GSL_P13-D-2	T17	Pad3	D	KernB1	Treatment	39.87322	0.000191902	550.18256	0.001947476	36.37981	0.000122346	26.01773	0.000107795	0	0	59.07294	0.000244748	402.42358	0.000459813	149.90642	0.000147659	0	0	127.77497	0.000125859	38.44319	0.001535218	0.015579806	0.000978771	0	0.000862362	0	0.001957982	0.003678503	0.001181272	0.001006875	50	Pad3	KernB1-D	KernB1	Down	T17_IMG_4112	T17	4112	866.5689262	1428.668755	109.8126466	0.662908272	-0.006535303	7022	285	46.94435734	5.499314255	37.2752062	7022	22240	0.31573741	1679	7957	3	1114	2.795149711	0.882533331	1.912616381	3.97E-05	1.000045245	0.211018721	3.195067265
220	T17-Pad3-U-01_04_03	462	CC_JAN292019-2GF-b801.D	P12P13	P13	P2-G-06	P2	G	6	GSL_P13-G-6	T17	Pad3	U	01_04_03	Treatment	71.32931	0.000343294	613.29974	0.002170891	44.07158	0.000148214	39.3268	0.000162937	41.96024	0.000142973	82.01149	0.000339786	701.80743	0.000801892	404.26257	0.000398202	0	0	0	0	42.82883	0.002746356	0.017367129	0.001185712	0	0.001303493	0.001143783	0.002718284	0.006415132	0.003185615	0	45	Pad3	01_04_03-U	01_04_03	Up	T17_IMG_4112	T17	4112	2944.701692	1371.387896	85.3056839	0.673494378	0.322723602	4197	224	36.2928759	4.284352724	29.20514048	4197	22586	0.185823076	9189	8753	31	2348	2.838635404	0.527483963	2.311151441	2.34E-05	1.100087474	1.154884474	2.511210762
221	T17-Pad3-U-01_05_16	440	CC_JAN292019-2EH-bm01.D	P12P13	P13	P2-E-08	P2	E	8	GSL_P13-E-8	T17	Pad3	U	01_05_16	Treatment	121.45023	0.000584517	1149.74573	0.004069744	48.52219	0.000163182	22.42074	9.29E-05	15.50453	5.28E-05	108.11407	0.000447932	604.45667	0.000690658	525.15228	0.000517279	0	0	0	0	42.34098	0.004676136	0.032557949	0.001305453	0	0.000743139	0.000422634	0.003583459	0.005525261	0.004138234	0	41	Pad3	01_05_16-U	01_05_16	Up	T17_IMG_4112	T17	4112	3694.645394	1385.090582	94.21053926	0.824013275	-0.265863691	3886	238	36.0882182	7.653232896	24.55625602	3886	23809	0.163215591	16025	3198	38	909	2.992343502	0.488397112	2.503946389	2.05E-05	0.401928452	2.014041103	2.668161435
222	T17-Pad3-U-Ctrl	389	CC_JAN292019-2AE-au01.D	P12P13	P13	P2-A-05	P2	A	5	GSL_P13-A-5	T17	Pad3	U	Ctrl	Control	225.87419	0.00108709	2821.68799	0.009987901	79.62408	0.000267778	44.25276	0.000183346	305.16498	0.001039801	369.68417	0.001531655	1191.97327	0.001361959	426.54742	0.000420153	0	0	0	0	0	0.008696717	0.07990321	0.002142225	0	0.001466765	0.008318409	0.012253243	0.010895675	0.003361222	0	46	Pad3	Ctrl-U	Ctrl	Up	T17_IMG_4112	T17	4112	2130.5	1408	11.68246549	0.36396926	0	100	30	5.193344039	0.281385303	4.716990566	100	22385	0.004467277	21648	633	0	100	2.813373484	0.012568119	2.800805365	5.61E-07	0.079556195	2.720746446	0.33632287
223	T17-Pad3-U-EsparatoFresa	411	CC_JAN292019-2CC-ag01.D	P12P13	P13	P2-C-03	P2	C	3	GSL_P13-C-3	T17	Pad3	U	EsparatoFresa	Treatment	207.41922	0.000998269	2178.50903	0.007711247	74.94259	0.000252034	31.84139	0.000131924	113.41233	0.000386434	190.25471	0.000788253	1087.48535	0.001242571	865.73883	0.00085276	0	0	0	0	21.81826	0.007986155	0.061689976	0.002016273	0	0.001055388	0.003091476	0.006306024	0.009940565	0.006822079	0	48	Pad3	EsparatoFresa-U	EsparatoFresa	Up	T17_IMG_4112	T17	4112	1279.942197	1435.045882	76.28123007	0.789852434	-0.2178716	2768	190	29.66857232	5.354965031	21.28837483	2768	22534	0.122836602	17389	2197	78	974	2.832099982	0.34788554	2.484214442	1.54E-05	0.276121579	2.185470249	2.130044843
224	T17-Pad3-U-KernB1	433	CC_JAN292019-2EA-a201.D	P12P13	P13	P2-E-01	P2	E	1	GSL_P13-E-1	T17	Pad3	U	KernB1	Treatment	134.68517	0.000648214	932.33746	0.003300186	69.95258	0.000235253	99.72291	0.000413167	0	0	121.47158	0.000503274	910.05505	0.001039837	336.41888	0.000331375	25.99752	9.76E-05	94.01245	9.26E-05	34.60577	0.005185714	0.026401486	0.001882021	0.000780935	0.003305332	0	0.004026196	0.008318697	0.002651003	0.000740824	49	Pad3	KernB1-U	KernB1	Up	T17_IMG_4112	T17	4112	378.7072233	1422.597638	88.23503274	0.788471367	0.053230869	3641	230	34.39151978	6.692016404	22.45984487	3641	22137	0.164475765	5963	9765	0	451	2.782204549	0.45760522	2.324599328	2.07E-05	1.22727684	0.749436948	2.578475336
225	T17-m2829-D-01_04_03	415	CC_JAN292019-2CG-bc01.D	P12P13	P13	P2-C-07	P2	C	7	GSL_P13-C-7	T17	m2829	D	01_04_03	Treatment	0	0	0	0	0	0	0	0	0	0	0	0	988.94202	0.001129974	265.03836	0.000261065	0	0	0	0	34.07681	0	0	0	0	0	0	0	0.009039793	0.00208852	0	18	m2829	01_04_03-D	01_04_03	Down	T17_IMG_4112	T17	4112	3230.619431	548.6788366	57.61322904	0.777152345	-0.423115184	1616	144	22.78378808	4.053555422	17.53634068	1616	20520	0.078752437	4024	13213	0	294	2.578978061	0.203100806	2.375877255	9.90E-06	1.660625591	0.505741117	1.614349776
226	T17-m2829-D-01_05_16	393	CC_JAN292019-2AI-bq01.D	P12P13	P13	P2-A-09	P2	A	9	GSL_P13-A-9	T17	m2829	D	01_05_16	Treatment	0	0	0	0	0	0	0	0	0	0	0	0	735.7666	0.000840694	197.88553	0.000194919	0	0	0	0	28.79605	0	0	0	0	0	0	0	0.006725549	0.001559351	0	20	m2829	01_05_16-D	01_05_16	Down	T17_IMG_4112	T17	4112	4037.326476	484.7674419	40.8554248	0.468596165	0.300448838	1118	117	18.55412398	2.194738506	14.39359126	1118	20624	0.054208689	4276	14571	0	270	2.592048905	0.140511573	2.451537332	6.81E-06	1.83130065	0.537412777	1.311659193
227	T17-m2829-D-Ctrl	437	CC_JAN292019-2EE-ay01.D	P12P13	P13	P2-E-05	P2	E	5	GSL_P13-E-5	T17	m2829	D	Ctrl	Control	0	0	0	0	0	0	0	0	0	0	0	0	808.64758	0.000923968	266.33258	0.00026234	0	0	0	0	11.96826	0	0	0	0	0	0	0	0.007391744	0.002098718	0	16	m2829	Ctrl-D	Ctrl	Down	T17_IMG_4112	T17	4112	2458	537	10.64229425	4.06E-06	1.570796327	89	28	4.877472991	0.259615252	4.472135955	89	18929	0.00470178	10376	7877	0	20	2.379019285	0.011185626	2.367833658	5.91E-07	0.98999075	1.304068049	0.313901345
228	T17-m2829-D-EsparatoFresa	459	CC_JAN292019-2GC-ak01.D	P12P13	P13	P2-G-03	P2	G	3	GSL_P13-G-3	T17	m2829	D	EsparatoFresa	Treatment	0	0	0	0	0	0	0	0	0	0	0	0	602.8949	0.000688873	501.97128	0.000494446	0	0	0	0	0	0	0	0	0	0	0	0	0.005510985	0.003955567	0	14	m2829	EsparatoFresa-D	EsparatoFresa	Down	T17_IMG_4112	T17	4112	1657.170849	578.5128277	75.00859639	0.591193256	0.317134419	3547	202	33.31998731	2.853498599	26.45521812	3547	25477	0.139223613	5941	15375	2	1115	3.20197973	0.445791188	2.756188542	1.75E-05	1.932348328	0.746671962	2.264573991
229	T17-m2829-D-KernB1	386	CC_JAN292019-2AB-a601.D	P12P13	P13	P2-A-02	P2	A	2	GSL_P13-A-2	T17	m2829	D	KernB1	Treatment	0	0	0	0	0	0	0	0	0	0	0	0	686.51001	0.000784413	224.59761	0.00022123	0	0	0	0	31.32845	0	0	0	0	0	0	0	0.0062753	0.001769844	0	12	m2829	KernB1-D	KernB1	Down	T17_IMG_4112	T17	4112	807.0817169	645.7214197	67.37695635	0.729116908	0.358422012	2423	169	27.61658593	3.875924625	21.39290582	2423	22396	0.108188962	3488	15864	0	838	2.814755977	0.304525528	2.510230449	1.36E-05	1.993806431	0.438375998	1.894618834
230	T17-m2829-U-01_04_03	426	CC_JAN292019-2DF-b501.D	P12P13	P13	P2-D-06	P2	D	6	GSL_P13-D-6	T17	m2829	U	01_04_03	Treatment	0	0	0	0	0	0	0	0	0	0	0	0	1275.54919	0.001457454	629.18268	0.00061975	0	0	0	0	11.0351	0	0	0	0	0	0	0	0.011659632	0.004958001	0	17	m2829	01_04_03-U	01_04_03	Up	T17_IMG_4112	T17	4112	2810.704979	545.6006356	60.62640704	0.749048731	0.233619689	1888	154	24.25652229	3.852015867	18.04262583	1888	25681	0.073517386	14244	9199	7	929	3.227618693	0.237286091	2.990332603	9.24E-06	1.156141286	1.7902029	1.726457399
231	T17-m2829-U-01_05_16	404	CC_JAN292019-2BH-bj01.D	P12P13	P13	P2-B-08	P2	B	8	GSL_P13-B-8	T17	m2829	U	01_05_16	Treatment	0	0	0	0	0	0	0	0	0	0	0	0	1277.6001	0.001459797	296.15771	0.000291718	0	0	0	0	29.25804	0	0	0	0	0	0	0	0.011678379	0.002333742	0	19	m2829	01_05_16-U	01_05_16	Up	T17_IMG_4112	T17	4112	3627.077482	496.9774011	44.15084047	0.571312857	0.682529515	1239	123	19.50079233	1.911628121	16.42820485	1239	23940	0.051754386	19222	3109	24	771	3.008807738	0.155718997	2.853088741	6.50E-06	0.390742826	2.415843874	1.378923767
232	T17-m2829-U-Ctrl	448	CC_JAN292019-2FD-ar01.D	P12P13	P13	P2-F-04	P2	F	4	GSL_P13-F-4	T17	m2829	U	Ctrl	Control	0	0	0	0	0	0	0	0	0	0	0	0	750.43195	0.00085745	246.06644	0.000242377	0	0	0	0	0	0	0	0	0	0	0	0	0.006859603	0.00193902	0	15	m2829	Ctrl-U	Ctrl	Up	T17_IMG_4112	T17	4112	2087.5	616	11.68246549	0.36396926	0	100	30	5.193344039	0.281385303	4.716990566	100	20475	0.004884005	19362	775	8	92	2.573322407	0.012568119	2.560754288	6.14E-07	0.097402924	2.433439241	0.33632287
233	T17-m2829-U-EsparatoFresa	470	CC_JAN292019-2HB-ad01.D	P12P13	P13	P2-H-02	P2	H	2	GSL_P13-H-2	T17	m2829	U	EsparatoFresa	Treatment	0	0	0	0	0	0	0	0	0	0	0	0	1495.29272	0.001708535	478.09427	0.000470927	0	0	0	0	11.2741	0	0	0	0	0	0	0	0.01366828	0.003767414	0	13	m2829	EsparatoFresa-U	EsparatoFresa	Up	T17_IMG_4112	T17	4112	1280.396321	588.8913043	29.56594058	0.40855281	0.343371199	598	90	13.45991936	1.622284005	10.68222245	598	21584	0.027705708	18051	2810	13	249	2.712702849	0.075157353	2.637545497	3.48E-06	0.35316415	2.268671198	1.00896861
234	T17-m3451-D-01_04_03	427	CC_JAN292019-2DG-bd01.D	P12P13	P13	P2-D-07	P2	D	7	GSL_P13-D-7	T17	m3451	D	01_04_03	Treatment	127.44608	0.000613374	1203.59167	0.004260342	50.48866	0.000169795	44.7122	0.000185249	22.18513	7.56E-05	98.74187	0.000409102	38.74101	4.43E-05	23.87454	2.35E-05	0	0	143.36623	0.000141217	46.51874	0.004906991	0.034082733	0.001358359	0	0.001481993	0.000604738	0.003272816	0.000354127	0.000188133	0.001129735	23	m3451	01_04_03-D	01_04_03	Down	T17_IMG_4112	T17	4112	3287.056487	785.1771109	81.2438632	0.747996136	0.163945177	3399	209	32.87704554	5.145259979	23.62818757	3399	27974	0.121505684	5154	18183	17	904	3.515805667	0.427190372	3.088615295	1.53E-05	2.285261115	0.647760864	2.343049327
235	T17-m3451-D-01_05_16	405	CC_JAN292019-2BI-br01.D	P12P13	P13	P2-B-09	P2	B	9	GSL_P13-B-9	T17	m3451	D	01_05_16	Treatment	167.73012	0.000807253	1563.88831	0.00553568	58.56171	0.000196945	40.86151	0.000169295	30.1033	0.000102572	148.09607	0.000613584	38.28121	4.37E-05	33.98275	3.35E-05	0	0	0	0	38.84854	0.006458026	0.044285441	0.001575558	0	0.001354362	0.000820578	0.004908669	0.000349924	0.000267786	0	22	m3451	01_05_16-D	01_05_16	Down	T17_IMG_4112	T17	4112	4073.457556	809.270418	78.94966502	0.763907216	0.147288613	3110	198	31.49438585	5.335085601	22.26899634	3110	26638	0.116750507	5295	17239	0	477	3.347895594	0.390868507	2.957027087	1.47E-05	2.16661807	0.665481912	2.219730942
236	T17-m3451-D-Ctrl	449	CC_JAN292019-2FE-az01.D	P12P13	P13	P2-F-05	P2	F	5	GSL_P13-F-5	T17	m3451	D	Ctrl	Control	185.46066	0.000892587	1312.01807	0.004644137	81.14223	0.000272884	87.48682	0.000362471	15.96813	5.44E-05	209.81241	0.000869283	34.05242	3.89E-05	12.38933	1.22E-05	20.56662	7.72E-05	104.28581	0.000102722	41.12094	0.007140696	0.0371531	0.00218307	0.000617797	0.002899765	0.000435271	0.006954267	0.000311269	9.76E-05	0.000821779	25	m3451	Ctrl-D	Ctrl	Down	T17_IMG_4112	T17	4112	2522	804	10.64229425	4.06E-06	1.570796327	89	28	4.877472991	0.259615252	4.472135955	89	28372	0.003136896	9572	18096	0	13	3.565826781	0.011185626	3.554641155	3.94E-07	2.274326852	1.20302037	0.313901345
237	T17-m3451-D-EsparatoFresa	471	CC_JAN292019-2HC-al01.D	P12P13	P13	P2-H-03	P2	H	3	GSL_P13-H-3	T17	m3451	D	EsparatoFresa	Treatment	244.06664	0.001174646	2164.60718	0.007662039	77.46601	0.000260521	51.72633	0.00021431	57.77035	0.000196843	194.60162	0.000806263	74.81957	8.55E-05	28.53165	2.81E-05	18.08963	6.79E-05	77.21545	7.61E-05	22.15283	0.009397172	0.06129631	0.002084164	0.000543391	0.001714478	0.001574746	0.006450103	0.000683916	0.000224831	0.000608463	27	m3451	EsparatoFresa-D	EsparatoFresa	Down	T17_IMG_4112	T17	4112	1776.010101	853.412764	60.74250187	0.634844199	0.457491057	2178	166	26.23385823	3.365026522	20.22010992	2178	28840	0.075520111	7365	19208	0	569	3.624645579	0.273733636	3.350911943	9.49E-06	2.414084337	0.92564198	1.860986547
238	T17-m3451-D-KernB1	398	CC_JAN292019-2BB-a701.D	P12P13	P13	P2-B-02	P2	B	2	GSL_P13-B-2	T17	m3451	D	KernB1	Treatment	133.90356	0.000644452	917.24255	0.003246754	48.18401	0.000162044	46.05455	0.000190811	29.02046	9.89E-05	107.86744	0.000446911	46.22387	5.28E-05	20.40263	2.01E-05	13.18464	4.95E-05	151.47525	0.000149204	42.3715	0.00515562	0.025974036	0.001296354	0.000396051	0.001526486	0.000791061	0.003575284	0.000422526	0.000160774	0.001193635	28	m3451	KernB1-D	KernB1	Down	T17_IMG_4112	T17	4112	893.35691	870.2170795	73.03333988	0.675790256	-0.132848234	3068	189	30.97006716	3.621790001	25.6874171	3068	30010	0.102232589	3659	16253	0	410	3.771692574	0.385589897	3.386102677	1.28E-05	2.042696415	0.459867482	2.118834081
239	T17-m3451-U-01_04_03	438	CC_JAN292019-2EF-b601.D	P12P13	P13	P2-E-06	P2	E	6	GSL_P13-E-6	T17	m3451	U	01_04_03	Treatment	183.56314	0.000883455	1947.52563	0.006893637	54.24061	0.000182413	37.42636	0.000155063	131.36502	0.000447605	271.17313	0.00112351	94.4963	0.000107972	35.43485	3.49E-05	0	0	0	0	29.26881	0.007067637	0.055149099	0.001459302	0	0.001240503	0.003580843	0.008988078	0.000863779	0.000279229	0	21	m3451	01_04_03-U	01_04_03	Up	T17_IMG_4112	T17	4112	2937.802536	764.1702899	52.32943078	0.855218772	0.149911107	1104	127	18.92295857	4.429678797	12.88258522	1104	21118	0.052277678	17435	2547	15	751	2.654135414	0.138752036	2.515383378	6.57E-06	0.320109996	2.191251584	1.423766816
240	T17-m3451-U-01_05_16	416	CC_JAN292019-2CH-bk01.D	P12P13	P13	P2-C-08	P2	C	8	GSL_P13-C-8	T17	m3451	U	01_05_16	Treatment	218.09558	0.001049653	2556.6416	0.009049719	78.66287	0.000264546	51.85606	0.000214847	89.00882	0.000303283	376.31152	0.001559113	85.16351	9.73E-05	27.92282	2.75E-05	13.37385	5.02E-05	0	0	33.24576	0.008397222	0.072397754	0.002116365	0.000401735	0.001718778	0.002426267	0.012472908	0.000778469	0.000220034	0	24	m3451	01_05_16-U	01_05_16	Up	T17_IMG_4112	T17	4112	3746.163314	795.7230769	34.59808567	0.363069618	1.111944652	845	104	16.02235331	1.768312021	12.58332068	845	29929	0.028233486	25057	3916	54	381	3.761512397	0.106200607	3.65531179	3.55E-06	0.492167548	3.149193629	1.165919283
241	T17-m3451-U-Ctrl	460	CC_JAN292019-2GD-as01.D	P12P13	P13	P2-G-04	P2	G	4	GSL_P13-G-4	T17	m3451	U	Ctrl	Control	202.35948	0.000973918	2008.35413	0.007108951	59.09386	0.000198734	34.85339	0.000144403	144.45731	0.000492215	251.07567	0.001040243	54.58862	6.24E-05	24.69756	2.43E-05	0	0	0	0	21.99309	0.007791343	0.056871611	0.001589875	0	0.001155221	0.003937722	0.008321945	0.000498988	0.000194618	0	26	m3451	Ctrl-U	Ctrl	Up	T17_IMG_4112	T17	4112	2118	843	10.64229425	4.06E-06	1.570796327	89	28	4.877472991	0.259615252	4.472135955	89	24702	0.003602947	23136	1469	5	84	3.104576806	0.011185626	3.09339118	4.53E-07	0.184625671	2.90776006	0.313901345
242	T17-m3451-U-EsparatoFresa	387	CC_JAN292019-2AC-ae01.D	P12P13	P13	P2-A-03	P2	A	3	GSL_P13-A-3	T17	m3451	U	EsparatoFresa	Treatment	33.53543	0.0001614	515.04834	0.001823112	52.43845	0.000176352	76.55873	0.000317194	0	0	142.23746	0.000589311	53.57992	6.12E-05	15.94067	1.57E-05	19.78216	7.43E-05	89.67152	8.83E-05	36.92102	0.001291197	0.014584892	0.001410817	0.000594233	0.002537552	0	0.004714484	0.000489767	0.000125614	0.000706617	29	m3451	EsparatoFresa-U	EsparatoFresa	Up	T17_IMG_4112	T17	4112	1314.91713	903.9604685	77.76497337	0.687442814	0.120844912	3415	197	32.71388174	4.16301702	25.32006613	3415	22144	0.154217847	9528	8517	24	1422	2.783084317	0.429201271	2.353883046	1.94E-05	1.070426713	1.197490398	2.208520179
243	T17-tgg12-D-01_04_03	475	CC_JAN292019-2HG-bh01.D	P12P13	P13	P2-H-07	P2	H	7	GSL_P13-H-7	T17	tgg12	D	01_04_03	Treatment	326.55768	0.00157166	3298.10815	0.011674281	102.33421	0.000344153	45.44339	0.000188279	53.16038	0.000181136	247.18109	0.001024107	1333.02563	0.001523127	771.24664	0.000759684	0	0	0	0	40.01648	0.012573282	0.093394249	0.002753224	0	0.001506229	0.001449084	0.008192858	0.012185017	0.006077474	0	61	tgg12	01_04_03-D	01_04_03	Down	T17_IMG_4112	T17	4112	3390.115005	1858.560711	60.36229563	0.692866859	-0.383491507	2026	153	25.23495551	3.327863351	18.73721245	2026	25000	0.08104	6404	16195	104	1195	3.142029802	0.254630095	2.887399706	1.02E-05	2.035406905	0.804862354	1.715246637
244	T17-tgg12-D-01_05_16	453	CC_JAN292019-2FI-bv01.D	P12P13	P13	P2-F-09	P2	F	9	GSL_P13-F-9	T17	tgg12	D	01_05_16	Treatment	227.95367	0.001097098	2381.75122	0.008430661	65.24734	0.000219429	30.10178	0.000124716	105.70297	0.000360166	244.94321	0.001014835	759.55475	0.000867874	288.29202	0.00028397	0	0	0	0	28.31295	0.008776783	0.067445291	0.00175543	0	0.000997728	0.002881328	0.008118683	0.006942993	0.00227176	0	65	tgg12	01_05_16-D	01_05_16	Down	T17_IMG_4112	T17	4112	4131.789911	1879.580415	49.49485807	0.462296263	0.641752704	1685	140	22.68778117	1.655862758	18.70297504	1685	23442	0.071879532	4803	16577	28	622	2.946218504	0.211772809	2.734445696	9.03E-06	2.083417121	0.603646765	1.569506726
